full_text,image_url,ocr_text,combined_text,processed_combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
Ponsel kualitas terbaik dunia s23 sayang kalian semua,,,Ponsel kualitas terbaik dunia s23 sayang kalian semua ,ponsel kualitas baik dunia s23 sayang,0,0,0,0,0,0,1,0,0,0,0,0
Luar biasa. Kamera luar biasa. Luar biasa,,,Luar biasa. Kamera luar biasa. Luar biasa ,kamera,0,0,0,0,0,0,2,0,0,2,0,0
"Ponsel ini luar biasa.. Kamera, kinerja, tampilan semuanya sempurna.
Saya sudah menggunakannya selama 2 bulan terakhir dan tidak menemukan satu pun masalah.",,,"Ponsel ini luar biasa.. Kamera, kinerja, tampilan semuanya sempurna.
Saya sudah menggunakannya selama 2 bulan terakhir dan tidak menemukan satu pun masalah. ",ponsel kamera kerja tampil sempurna guna temu,0,0,0,0,0,0,2,0,0,0,0,0
"Ponsel kelas atas, tidak ada ponsel yang dapat menandingi ponsel ini. Samsung selalu hebat. Akurasi latensi super S-Pen sungguh menakjubkan. Samsung bekerja sangat baik pada bagian Baterai dan berhasil 100%. Audio meningkat pesat. Kecerahan luar biasa. Ponsel terbaik tahun ini secara keseluruhan.",,,"Ponsel kelas atas, tidak ada ponsel yang dapat menandingi ponsel ini. Samsung selalu hebat. Akurasi latensi super S-Pen sungguh menakjubkan. Samsung bekerja sangat baik pada bagian Baterai dan berhasil 100%. Audio meningkat pesat. Kecerahan luar biasa. Ponsel terbaik tahun ini secara keseluruhan. ",ponsel kelas ponsel tanding ponsel hebat akurasi latensi super spen sungguh takjub baterai hasil audio tingkat pesat cerah ponsel baik,0,0,0,0,0,0,0,0,0,0,0,0
Produknya luar biasa.,,,Produknya luar biasa. ,produk,0,0,0,0,0,0,0,0,0,0,0,0
Pengalaman buruk dengan Flipkart. Mereka benar-benar menipu pelanggan. Penawarannya adalah paket untuk Buds dan Watch. Namun sekarang Flipkart mengatakan bahwa kita hanya dapat membeli salah satu dari keduanya. Ini benar-benar curang. Ini harus diselesaikan di pengadilan konsumen.,,,Pengalaman buruk dengan Flipkart. Mereka benar-benar menipu pelanggan. Penawarannya adalah paket untuk Buds dan Watch. Namun sekarang Flipkart mengatakan bahwa kita hanya dapat membeli salah satu dari keduanya. Ini benar-benar curang. Ini harus diselesaikan di pengadilan konsumen. ,alam buruk flipkart benarbenar tipu langgan tawar paket buds watch flipkart beli salah benarbenar curang selesai adil konsumen,0,0,0,0,0,0,0,0,0,0,0,0
Terbaik yang pernah saya pakai. Sudah ganti merk dari banyak merk. Tapi kali ini Samsung memberikan kepuasan yang luar biasa dalam segala aspek,,,Terbaik yang pernah saya pakai. Sudah ganti merk dari banyak merk. Tapi kali ini Samsung memberikan kepuasan yang luar biasa dalam segala aspek ,baik pakai ganti merk merk kali puas aspek,0,0,0,0,0,0,0,0,0,0,0,0
Ponsel yang mengagumkan,,,Ponsel yang mengagumkan ,ponsel kagum,0,0,0,0,0,0,1,0,0,0,0,0
"Yang Terbaik dari Samsung... Lakukanlah... Anda tidak akan kecewa...
Daya tahan baterai terbaik yang pernah ada di ponsel android...
Kamera terbaik...
Tampilan menawan...",,,"Yang Terbaik dari Samsung... Lakukanlah... Anda tidak akan kecewa...
Daya tahan baterai terbaik yang pernah ada di ponsel android...
Kamera terbaik...
Tampilan menawan... ",baik laku kecewa daya tahan baterai baik ponsel android kamera baik tampil tawan,0,0,0,0,0,0,1,0,0,0,0,0
Kelas yang berbeda â¤ï¸,,,Kelas yang berbeda â¤ï¸ ,kelas beda,0,0,0,0,0,0,0,0,0,0,0,0
Salah satu perangkat terbaik di pasaran. Lakukan saja.,,,Salah satu perangkat terbaik di pasaran. Lakukan saja. ,salah perangkat baik pasar laku,0,0,0,0,0,0,0,0,0,0,0,0
Ponsel terbaik sepanjang masa,,,Ponsel terbaik sepanjang masa ,ponsel baik,0,0,0,0,0,0,1,0,0,0,0,0
"Hal terburuk yang pernah saya lakukan dalam hidup saya adalah membeli ponsel ini
Jangan pilih kameranya, Anda bisa mendapatkan kamera yang lebih bagus di iPhone 14 pro, ponsel ini mengambil foto yang buram, ponsel ini mengiklankan kamera, ponsel ini masih tidak puas dengan kameranya ð sebaiknya pilih iPhone 14 pro untuk kamera yang lebih bagus",,,"Hal terburuk yang pernah saya lakukan dalam hidup saya adalah membeli ponsel ini
Jangan pilih kameranya, Anda bisa mendapatkan kamera yang lebih bagus di iPhone 14 pro, ponsel ini mengambil foto yang buram, ponsel ini mengiklankan kamera, ponsel ini masih tidak puas dengan kameranya ð sebaiknya pilih iPhone 14 pro untuk kamera yang lebih bagus ",buruk laku hidup beli ponsel pilih kamera kamera bagus ponsel ambil foto buram ponsel iklan kamera ponsel puas kamera pilih kamera bagus,0,1,0,0,0,0,2,0,0,0,0,0
Produk bagus,,,Produk bagus ,bagus,0,2,0,0,0,0,0,0,0,0,0,0
Baterai cadangan terburuk,,,Baterai cadangan terburuk ,baterai cadang buruk,0,0,0,0,0,0,0,0,0,0,1,0
Ponsel luar biasa yang bentuknya mirip iPhone 14 pro max,,,Ponsel luar biasa yang bentuknya mirip iPhone 14 pro max ,ponsel bentuk,0,1,0,0,0,0,1,0,0,0,0,0
"Ini adalah produk yang luar biasa dan saya mendapatkannya dengan harga yang luar biasa di flipkart, banyak sekali penawaran dan harga tukar pada perangkat seluler lama yang ditawarkan oleh flipkart",,,"Ini adalah produk yang luar biasa dan saya mendapatkannya dengan harga yang luar biasa di flipkart, banyak sekali penawaran dan harga tukar pada perangkat seluler lama yang ditawarkan oleh flipkart ",dapat harga flipkart tawar harga tukar perangkat seluler tawar flipkart,0,0,0,0,0,0,0,0,0,0,0,0
Hebat,,,Hebat ,hebat,0,0,0,0,0,0,0,0,0,0,0,0
"Ponsel yang fantastis dalam segala hal. Ini adalah Android terbaik di pasaran tanpa diragukan lagi dan saya merasa ini jauh lebih baik daripada iPhone terbaru dalam hal kualitas dan fitur.
Mencatat pengamatan saya setelah 2 minggu penggunaan
Kelebihan
1) Kamera yang fantastis dengan fitur super zoom yang dapat memperbesar dan mengambil foto berkualitas tinggi dari jarak jauh. Performa kamera luar biasa dalam cahaya redup dan Anda juga dapat mengambil foto Raw berkualitas tinggi
2) Tampilan (2k plus) dan kualitas suara luar biasa. Anda tidak dapat melakukan ini...
BACA SELENGKAPNYA",,,"Ponsel yang fantastis dalam segala hal. Ini adalah Android terbaik di pasaran tanpa diragukan lagi dan saya merasa ini jauh lebih baik daripada iPhone terbaru dalam hal kualitas dan fitur.
Mencatat pengamatan saya setelah 2 minggu penggunaan
Kelebihan
1) Kamera yang fantastis dengan fitur super zoom yang dapat memperbesar dan mengambil foto berkualitas tinggi dari jarak jauh. Performa kamera luar biasa dalam cahaya redup dan Anda juga dapat mengambil foto Raw berkualitas tinggi
2) Tampilan (2k plus) dan kualitas suara luar biasa. Anda tidak dapat melakukan ini...
BACA SELENGKAPNYA ",ponsel fantastis android baik pasar ragu baru kualitas fitur catat amat minggu guna lebih kamera fantastis fitur super zoom besar ambil foto kualitas jarak performa kamera cahaya redup ambil foto raw kualitas tampil plus kualitas suara baca lengkap,0,0,0,0,0,0,2,0,0,0,0,0
Terbaik dari android,,,Terbaik dari android ,baik android,0,0,0,0,0,0,0,0,0,0,0,0
Produknya bagus banget ð luar biasa,,,Produknya bagus banget ð luar biasa ,produk bagus banget,0,2,0,0,0,0,0,0,0,0,0,0
"Belum pernah lihat ponsel seperti ini, suka banget â¤ï¸ ð ð â£ï¸",,,"Belum pernah lihat ponsel seperti ini, suka banget â¤ï¸ ð ð â£ï¸ ",lihat ponsel suka banget,1,2,0,0,0,0,2,0,0,0,0,0
Hebat,,,Hebat ,hebat,0,0,0,0,0,0,0,0,0,0,0,0
"Produk yang luar biasa dan fitur yang mengagumkan, zoom tak tertandingi

Tampilan yang luar biasa dan masa pakai baterai yang baik. S pen adalah master di liganya sendiri.

Saat menempelkan pelindung layar, pastikan lem tidak bocor ke speaker atau modul S pen karena dapat menimbulkan masalah

Untuk memanfaatkan penawaran

Silakan buka

Akun
Kupon
Semua hadiah dan gulir ke bawah

Anda akan mendapatkan penawaran yang disebutkan dan Anda dapat memesannya jika Anda memenuhi syarat

Selamat berbelanja",,,"Produk yang luar biasa dan fitur yang mengagumkan, zoom tak tertandingi

Tampilan yang luar biasa dan masa pakai baterai yang baik. S pen adalah master di liganya sendiri.

Saat menempelkan pelindung layar, pastikan lem tidak bocor ke speaker atau modul S pen karena dapat menimbulkan masalah

Untuk memanfaatkan penawaran

Silakan buka

Akun
Kupon
Semua hadiah dan gulir ke bawah

Anda akan mendapatkan penawaran yang disebutkan dan Anda dapat memesannya jika Anda memenuhi syarat

Selamat berbelanja ",fitur kagum zoom tanding tampil pakai baterai sih pengin master liga tempel lindung layar pasti lem bocor speaker modul sih pengin timbul manfaat tawar sila buka akun kupon hadiah gulir tawar mes penuh syarat selamat belanja,0,0,0,0,0,0,0,0,0,0,0,0
"Ponsel yang luar biasa, pengalaman yang luar biasa ð",,,"Ponsel yang luar biasa, pengalaman yang luar biasa ð ",ponsel alam,0,0,0,0,0,0,1,0,0,0,0,0
"Hanya di iklan.
Tidak begitu bagus.
Kecepatannya buruk
Perlu banyak perbaikan",,,"Hanya di iklan.
Tidak begitu bagus.
Kecepatannya buruk
Perlu banyak perbaikan ",iklan bagus cepat buruk baik,0,0,0,0,0,0,0,0,0,0,0,0
telepon yang bagus,,,telepon yang bagus ,telepon bagus,0,0,0,0,0,0,0,0,0,0,0,0
Android terbaik ð± 2023,,,Android terbaik ð± 2023 ,android baik,0,0,0,0,0,0,0,0,0,0,0,0
Luar biasa,,,Luar biasa ,,0,0,0,0,0,0,0,0,0,0,0,0
