full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
Apple akan mengenakan biaya lebih banyak untuk menukar baterai iPhone 16 Pro Anda https://t.co/tVApDF4XT3 melalui @Verge,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,apple akan mengenakan biaya lebih banyak untuk menukar baterai iphone 16 pro anda https://t.co/tvapdf4xt3 melalui @verge,apple akan mengenakan biaya lebih banyak untuk menukar baterai iphone  pro anda httpstcotvapdf4xt3 melalui verge,apple akan mengenakan biaya lebih banyak untuk menukar baterai iphone pro anda httpstcotvapdf4xt3 melalui verge,"['apple', 'akan', 'mengenakan', 'biaya', 'lebih', 'banyak', 'untuk', 'menukar', 'baterai', 'iphone', 'pro', 'anda', 'httpstcotvapdf4xt3', 'melalui', 'verge']","['mengenakan', 'biaya', 'menukar', 'baterai', 'httpstcotvapdf4xt3', 'verge']",kena biaya tukar baterai httpstcotvapdf4xt3 verge,,Apple akan mengenakan biaya lebih banyak untuk menukar baterai iPhone 16 Pro Anda https://t.co/tVApDF4XT3 melalui @Verge ,0,0,0,0,0,0,0,0,0,0,1,0
"Control Center IOS 18 iPhone 16 terlalu simpel, *kurang customization, gak bisa diubah-ubah sesuai selera.",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"control center ios 18 iphone 16 terlalu simpel, *kurang customization, gak bisa diubah-ubah sesuai selera.",control center ios  iphone  terlalu simpel kurang customization gak bisa diubahubah sesuai selera,control center ios iphone terlalu simpel kurang customization enggak bisa diubahubah sesuai selera,"['control', 'center', 'ios', 'iphone', 'terlalu', 'simpel', 'kurang', 'customization', 'enggak', 'bisa', 'diubahubah', 'sesuai', 'selera']","['control', 'center', 'ios', 'simpel', 'customization', 'diubahubah', 'sesuai', 'selera']",control center ios simpel customization diubahubah sesuai selera,,"Control Center IOS 18 iPhone 16 terlalu simpel, *kurang customization, gak bisa diubah-ubah sesuai selera. ",0,0,0,1,0,0,0,0,0,0,0,0
"Bodi iPhone 16 ini too heavy to handle, berat banget dan bikin tangan pegel kalo dipake lama. Gak nyaman.",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bodi iphone 16 ini too heavy to handle, berat banget dan bikin tangan pegel kalo dipake lama. gak nyaman.",bodi iphone  ini too heavy to handle berat banget dan bikin tangan pegel kalo dipake lama gak nyaman,bodi iphone ini too heavy tapi handle berat banget dan bikin tangan pegel kalo dipakai lama enggak nyaman,"['bodi', 'iphone', 'ini', 'too', 'heavy', 'tapi', 'handle', 'berat', 'banget', 'dan', 'bikin', 'tangan', 'pegel', 'kalo', 'dipakai', 'lama', 'enggak', 'nyaman']","['bodi', 'too', 'heavy', 'handle', 'berat', 'banget', 'bikin', 'tangan', 'pegel', 'kalo', 'dipakai', 'nyaman']",bodi too heavy handle berat banget bikin tangan gel kalo pakai nyaman,,"Bodi iPhone 16 ini too heavy to handle, berat banget dan bikin tangan pegel kalo dipake lama. Gak nyaman. ",0,1,0,0,0,0,0,0,0,0,0,0
"Animasi IOS 18 iPhone 16 ini terlalu smooth, malah jadi lebay dan gak natural, *kurang crisp dan sharp.",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"animasi ios 18 iphone 16 ini terlalu smooth, malah jadi lebay dan gak natural, *kurang crisp dan sharp.",animasi ios  iphone  ini terlalu smooth malah jadi lebay dan gak natural kurang crisp dan sharp,animasi ios iphone ini terlalu smooth malah jadi lebay dan enggak natural kurang crisp dan sharp,"['animasi', 'ios', 'iphone', 'ini', 'terlalu', 'smooth', 'malah', 'jadi', 'lebay', 'dan', 'enggak', 'natural', 'kurang', 'crisp', 'dan', 'sharp']","['animasi', 'ios', 'smooth', 'lebay', 'natural', 'crisp', 'sharp']",animasi ios smooth lebay natural crisp sharp,,"Animasi IOS 18 iPhone 16 ini terlalu smooth, malah jadi lebay dan gak natural, *kurang crisp dan sharp. ",0,0,0,1,0,0,0,0,0,0,0,0
"Warna suara speaker iPhone 16 akurat! Representasi tonalitas instrumen dan vokal sesuai aslinya, natural.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"warna suara speaker iphone 16 akurat! representasi tonalitas instrumen dan vokal sesuai aslinya, natural.",warna suara speaker iphone  akurat representasi tonalitas instrumen dan vokal sesuai aslinya natural,warna suara speaker iphone akurat representasi tonalitas instrumen dan vokal sesuai aslinya natural,"['warna', 'suara', 'speaker', 'iphone', 'akurat', 'representasi', 'tonalitas', 'instrumen', 'dan', 'vokal', 'sesuai', 'aslinya', 'natural']","['warna', 'suara', 'speaker', 'akurat', 'representasi', 'tonalitas', 'instrumen', 'vokal', 'sesuai', 'aslinya', 'natural']",warna suara speaker akurat representasi tonalitas instrumen vokal sesuai asli natural,,"Warna suara speaker iPhone 16 akurat! Representasi tonalitas instrumen dan vokal sesuai aslinya, natural. ",0,0,0,0,0,0,0,2,0,0,0,0
"Buat editing video 8K, memory iPhone 16 ini powerful banget, performanya ngebut dan rendering nya cepat memory.""",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"buat editing video 8k, memory iphone 16 ini powerful banget, performanya ngebut dan rendering nya cepat memory.""",buat editing video  memory iphone  ini powerful banget performanya ngebut dan rendering nya cepat memory,buat editing video memory iphone ini powerful banget performanya ngebut dan rendering nya cepat memory,"['buat', 'editing', 'video', 'memory', 'iphone', 'ini', 'powerful', 'banget', 'performanya', 'ngebut', 'dan', 'rendering', 'nya', 'cepat', 'memory']","['editing', 'video', 'memory', 'powerful', 'banget', 'performanya', 'ngebut', 'rendering', 'nya', 'cepat', 'memory']",editing video memory powerful banget performa ngebut rendering nya cepat memory,,"Buat editing video 8K, memory iPhone 16 ini powerful banget, performanya ngebut dan rendering nya cepat memory."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Kecepatan internet memory iPhone 16 ini super cepat buat download dan upload file ke cloud storage, proses sinkronisasi data cepat dan efisien.""",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"kecepatan internet memory iphone 16 ini super cepat buat download dan upload file ke cloud storage, proses sinkronisasi data cepat dan efisien.""",kecepatan internet memory iphone  ini super cepat buat download dan upload file ke cloud storage proses sinkronisasi data cepat dan efisien,kecepatan internet memory iphone ini super cepat buat download dan upload file ke cloud storage proses sinkronisasi data cepat dan efisien,"['kecepatan', 'internet', 'memory', 'iphone', 'ini', 'super', 'cepat', 'buat', 'download', 'dan', 'upload', 'file', 'ke', 'cloud', 'storage', 'proses', 'sinkronisasi', 'data', 'cepat', 'dan', 'efisien']","['kecepatan', 'internet', 'memory', 'super', 'cepat', 'download', 'upload', 'file', 'cloud', 'storage', 'proses', 'sinkronisasi', 'data', 'cepat', 'efisien']",cepat internet memory super cepat download upload file cloud storage proses sinkronisasi data cepat efisien,,"Kecepatan internet memory iPhone 16 ini super cepat buat download dan upload file ke cloud storage, proses sinkronisasi data cepat dan efisien."" ",0,0,0,0,0,2,0,0,0,0,0,0
"iPhone 16 ini cepat habis daya memory, performanya drop drastis memory kalo batre tinggal sedikit, efisiensi daya memory minimal.""",0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 ini cepat habis daya memory, performanya drop drastis memory kalo batre tinggal sedikit, efisiensi daya memory minimal.""",iphone  ini cepat habis daya memory performanya drop drastis memory kalo batre tinggal sedikit efisiensi daya memory minimal,iphone ini cepat habis daya memory performanya drop drastis memory kalo batre tinggal sedikit efisiensi daya memory minimal,"['iphone', 'ini', 'cepat', 'habis', 'daya', 'memory', 'performanya', 'drop', 'drastis', 'memory', 'kalo', 'batre', 'tinggal', 'sedikit', 'efisiensi', 'daya', 'memory', 'minimal']","['cepat', 'habis', 'daya', 'memory', 'performanya', 'drop', 'drastis', 'memory', 'kalo', 'batre', 'tinggal', 'efisiensi', 'daya', 'memory', 'minimal']",cepat habis daya memory performa drop drastis memory kalo batre tinggal efisiensi daya memory minimal,,"iPhone 16 ini cepat habis daya memory, performanya drop drastis memory kalo batre tinggal sedikit, efisiensi daya memory minimal."" ",0,0,0,0,0,1,0,0,0,0,0,0
"Review pengguna aksesoris iPhone 16 di internet masih kurang banyak, sulit mencari referensi.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"review pengguna aksesoris iphone 16 di internet masih kurang banyak, sulit mencari referensi.",review pengguna aksesoris iphone  di internet masih kurang banyak sulit mencari referensi,review pengguna aksesoris iphone di internet masih kurang banyak sulit mencari referensi,"['review', 'pengguna', 'aksesoris', 'iphone', 'di', 'internet', 'masih', 'kurang', 'banyak', 'sulit', 'mencari', 'referensi']","['review', 'pengguna', 'aksesoris', 'internet', 'sulit', 'mencari', 'referensi']",review guna aksesoris internet sulit cari referensi,,"Review pengguna aksesoris iPhone 16 di internet masih kurang banyak, sulit mencari referensi. ",0,0,0,0,0,0,0,0,0,0,0,1
Lampu indikator charger fast charging iPhone 16 memudahkan mengetahui status pengisian daya.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,lampu indikator charger fast charging iphone 16 memudahkan mengetahui status pengisian daya.,lampu indikator charger fast charging iphone  memudahkan mengetahui status pengisian daya,lampu indikator charger fast charging iphone memudahkan mengetahui status pengisian daya,"['lampu', 'indikator', 'charger', 'fast', 'charging', 'iphone', 'memudahkan', 'mengetahui', 'status', 'pengisian', 'daya']","['lampu', 'indikator', 'charger', 'fast', 'charging', 'memudahkan', 'status', 'pengisian', 'daya']",lampu indikator charger fast charging mudah status isi daya,,Lampu indikator charger fast charging iPhone 16 memudahkan mengetahui status pengisian daya. ,0,0,0,0,0,0,0,0,0,0,0,2
"Widget IOS 18 iPhone 16 gak norak, minimalis, tapi tetep fungsional, gak kayak widget HP lain yang rame gak jelas.",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"widget ios 18 iphone 16 gak norak, minimalis, tapi tetep fungsional, gak kayak widget hp lain yang rame gak jelas.",widget ios  iphone  gak norak minimalis tapi tetep fungsional gak kayak widget hp lain yang rame gak jelas,widget ios iphone enggak norak minimalis tapi tetap fungsional enggak kayak widget hp lain yang rame enggak jelas,"['widget', 'ios', 'iphone', 'enggak', 'norak', 'minimalis', 'tapi', 'tetap', 'fungsional', 'enggak', 'kayak', 'widget', 'hp', 'lain', 'yang', 'rame', 'enggak', 'jelas']","['widget', 'ios', 'norak', 'minimalis', 'fungsional', 'kayak', 'widget', 'hp', 'rame']",widget ios norak minimal fungsional kayak widget hp rame,,"Widget IOS 18 iPhone 16 gak norak, minimalis, tapi tetep fungsional, gak kayak widget HP lain yang rame gak jelas. ",0,0,0,2,0,0,0,0,0,0,0,0
Upload foto ke Instagram langsung beres nggak pake loading,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upload foto ke instagram langsung beres nggak pake loading,upload foto ke instagram langsung beres nggak pake loading,upload foto ke instagram langsung beres enggak pakai loading,"['upload', 'foto', 'ke', 'instagram', 'langsung', 'beres', 'enggak', 'pakai', 'loading']","['upload', 'foto', 'instagram', 'langsung', 'beres', 'pakai', 'loading']",upload foto instagram langsung beres pakai loading,,Upload foto ke Instagram langsung beres nggak pake loading ,2,0,0,0,0,0,0,0,0,0,0,0
"Kompatibilitas aksesoris iPhone 16 terbatas hanya untuk produk Apple, tidak bisa digunakan di Android.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"kompatibilitas aksesoris iphone 16 terbatas hanya untuk produk apple, tidak bisa digunakan di android.",kompatibilitas aksesoris iphone  terbatas hanya untuk produk apple tidak bisa digunakan di android,kompatibilitas aksesoris iphone terbatas hanya untuk produk apple tidak bisa digunakan di android,"['kompatibilitas', 'aksesoris', 'iphone', 'terbatas', 'hanya', 'untuk', 'produk', 'apple', 'tidak', 'bisa', 'digunakan', 'di', 'android']","['kompatibilitas', 'aksesoris', 'terbatas', 'android']",kompatibilitas aksesoris batas android,,"Kompatibilitas aksesoris iPhone 16 terbatas hanya untuk produk Apple, tidak bisa digunakan di Android. ",0,0,0,0,0,0,0,0,0,0,0,1
"Saya tidak sabar menunggu rilis iPhone 16, kameranya lebih baik, dan tombol baru. Saya akan menukar iPhone 15 yang saya dapatkan 8 bulan lalu dan tetap memiliki tagihan yang tidak pernah berakhir dengan T-Mobile. Meskipun saya hanya menggunakan media sosial dan mengirim pesan ke setiap iPhone selama 10 tahun terakhir",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,"saya tidak sabar menunggu rilis iphone 16, kameranya lebih baik, dan tombol baru. saya akan menukar iphone 15 yang saya dapatkan 8 bulan lalu dan tetap memiliki tagihan yang tidak pernah berakhir dengan t-mobile. meskipun saya hanya menggunakan media sosial dan mengirim pesan ke setiap iphone selama 10 tahun terakhir",saya tidak sabar menunggu rilis iphone  kameranya lebih baik dan tombol baru saya akan menukar iphone  yang saya dapatkan  bulan lalu dan tetap memiliki tagihan yang tidak pernah berakhir dengan tmobile meskipun saya hanya menggunakan media sosial dan mengirim pesan ke setiap iphone selama  tahun terakhir,saya tidak sabar menunggu rilis iphone kameranya lebih baik dan tombol baru saya akan menukar iphone yang saya dapatkan bulan lalu dan tetap memiliki tagihan yang tidak pernah berakhir dengan tmobile meskipun saya hanya menggunakan media sosial dan mengirim pesan ke setiap iphone selama tahun terakhir,"['saya', 'tidak', 'sabar', 'menunggu', 'rilis', 'iphone', 'kameranya', 'lebih', 'baik', 'dan', 'tombol', 'baru', 'saya', 'akan', 'menukar', 'iphone', 'yang', 'saya', 'dapatkan', 'bulan', 'lalu', 'dan', 'tetap', 'memiliki', 'tagihan', 'yang', 'tidak', 'pernah', 'berakhir', 'dengan', 'tmobile', 'meskipun', 'saya', 'hanya', 'menggunakan', 'media', 'sosial', 'dan', 'mengirim', 'pesan', 'ke', 'setiap', 'iphone', 'selama', 'tahun', 'terakhir']","['sabar', 'menunggu', 'rilis', 'kameranya', 'tombol', 'menukar', 'dapatkan', 'memiliki', 'tagihan', 'tmobile', 'media', 'sosial', 'mengirim', 'pesan']",sabar tunggu rilis kamera tombol tukar dapat milik tagih tmobile media sosial kirim pesan,,"Saya tidak sabar menunggu rilis iPhone 16, kameranya lebih baik, dan tombol baru. Saya akan menukar iPhone 15 yang saya dapatkan 8 bulan lalu dan tetap memiliki tagihan yang tidak pernah berakhir dengan T-Mobile. Meskipun saya hanya menggunakan media sosial dan mengirim pesan ke setiap iPhone selama 10 tahun terakhir ",0,0,0,0,0,0,0,0,0,0,0,0
Baru sadar 5G itu game changer pas nyobain iPhone 16,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baru sadar 5g itu game changer pas nyobain iphone 16,baru sadar  itu game changer pas nyobain iphone ,baru sadar itu game changer pas mencoba iphone,"['baru', 'sadar', 'itu', 'game', 'changer', 'pas', 'mencoba', 'iphone']","['sadar', 'game', 'changer', 'pas', 'mencoba']",sadar game changer pas coba,,Baru sadar 5G itu game changer pas nyobain iPhone 16 ,0,0,0,0,0,0,0,0,0,0,0,0
"Apple Intelligence iPhone 16 tertinggal dari kompetitor,  fitur AI Apple masih kalah canggih dibanding fitur AI di HP Android flagship lain.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"apple intelligence iphone 16 tertinggal dari kompetitor,  fitur ai apple masih kalah canggih dibanding fitur ai di hp android flagship lain.",apple intelligence iphone  tertinggal dari kompetitor  fitur ai apple masih kalah canggih dibanding fitur ai di hp android flagship lain,apple intelligence iphone tertinggal dari kompetitor fitur ai apple masih kalah canggih dibanding fitur ai di hp android flagship lain,"['apple', 'intelligence', 'iphone', 'tertinggal', 'dari', 'kompetitor', 'fitur', 'ai', 'apple', 'masih', 'kalah', 'canggih', 'dibanding', 'fitur', 'ai', 'di', 'hp', 'android', 'flagship', 'lain']","['intelligence', 'tertinggal', 'kompetitor', 'fitur', 'ai', 'kalah', 'canggih', 'dibanding', 'fitur', 'ai', 'hp', 'android', 'flagship']",intelligence tinggal kompetitor fitur ai kalah canggih banding fitur ai hp android flagship,,"Apple Intelligence iPhone 16 tertinggal dari kompetitor,  fitur AI Apple masih kalah canggih dibanding fitur AI di HP Android flagship lain. ",0,0,0,0,0,0,0,0,0,1,0,0
Semua casing iPhone 16 jelek dan mahal.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,semua casing iphone 16 jelek dan mahal.,semua casing iphone  jelek dan mahal,semua casing iphone jelek dan mahal,"['semua', 'casing', 'iphone', 'jelek', 'dan', 'mahal']","['casing', 'jelek', 'mahal']",casing jelek mahal,,Semua casing iPhone 16 jelek dan mahal. ,0,0,0,0,0,0,0,0,0,0,0,1
"Brightness algorithm output iPhone 16 gampang diganti, brightness algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm brightness pada output foto dan video, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"brightness algorithm output iphone 16 gampang diganti, brightness algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm brightness pada output foto dan video, simpel.",brightness algorithm output iphone  gampang diganti brightness algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm brightness pada output foto dan video simpel,brightness algorithm output iphone gampang diganti brightness algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm brightness pada output foto dan video simpel,"['brightness', 'algorithm', 'output', 'iphone', 'gampang', 'diganti', 'brightness', 'algorithm', 'mudah', 'diganti', 'options', 'selection', 'untuk', 'menyesuaikan', 'opsi', 'algorithm', 'brightness', 'pada', 'output', 'foto', 'dan', 'video', 'simpel']","['brightness', 'algorithm', 'output', 'gampang', 'diganti', 'brightness', 'algorithm', 'mudah', 'diganti', 'options', 'selection', 'menyesuaikan', 'opsi', 'algorithm', 'brightness', 'output', 'foto', 'video', 'simpel']",brightness algorithm output gampang ganti brightness algorithm mudah ganti options selection sesuai opsi algorithm brightness output foto video simpel,,"Brightness algorithm output iPhone 16 gampang diganti, brightness algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm brightness pada output foto dan video, simpel. ",0,0,0,0,0,0,2,0,0,0,0,0
RAM iPhone 16 masih sering memuat ulang aplikasi yang sudah lama tidak digunakan di background.,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ram iphone 16 masih sering memuat ulang aplikasi yang sudah lama tidak digunakan di background.,ram iphone  masih sering memuat ulang aplikasi yang sudah lama tidak digunakan di background,ram iphone masih sering memuat ulang aplikasi yang sudah lama tidak digunakan di background,"['ram', 'iphone', 'masih', 'sering', 'memuat', 'ulang', 'aplikasi', 'yang', 'sudah', 'lama', 'tidak', 'digunakan', 'di', 'background']","['ram', 'memuat', 'ulang', 'aplikasi', 'background']",ram muat ulang aplikasi background,,RAM iPhone 16 masih sering memuat ulang aplikasi yang sudah lama tidak digunakan di background. ,0,0,0,0,0,0,0,0,0,0,0,0
"Fitur tombol kamera iPhone 16 kurang berguna bagi pengguna awam,  pengguna biasa lebih sering pakai mode auto dan fitur tombol kamera jadi kurang dimanfaatkan.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"fitur tombol kamera iphone 16 kurang berguna bagi pengguna awam,  pengguna biasa lebih sering pakai mode auto dan fitur tombol kamera jadi kurang dimanfaatkan.",fitur tombol kamera iphone  kurang berguna bagi pengguna awam  pengguna biasa lebih sering pakai mode auto dan fitur tombol kamera jadi kurang dimanfaatkan,fitur tombol kamera iphone kurang berguna bagi pengguna awam pengguna biasa lebih sering pakai mode auto dan fitur tombol kamera jadi kurang dimanfaatkan,"['fitur', 'tombol', 'kamera', 'iphone', 'kurang', 'berguna', 'bagi', 'pengguna', 'awam', 'pengguna', 'biasa', 'lebih', 'sering', 'pakai', 'mode', 'auto', 'dan', 'fitur', 'tombol', 'kamera', 'jadi', 'kurang', 'dimanfaatkan']","['fitur', 'tombol', 'kamera', 'berguna', 'pengguna', 'awam', 'pengguna', 'pakai', 'mode', 'auto', 'fitur', 'tombol', 'kamera', 'dimanfaatkan']",fitur tombol kamera guna guna awam guna pakai mode auto fitur tombol kamera manfaat,,"Fitur tombol kamera iPhone 16 kurang berguna bagi pengguna awam,  pengguna biasa lebih sering pakai mode auto dan fitur tombol kamera jadi kurang dimanfaatkan. ",0,0,0,0,0,0,0,0,0,1,0,0
"Self timer output kamera iPhone 16 lambat diatur, self timer sulit diatur waktunya dan kurang praktis untuk menghasilkan output foto self-portrait atau foto grup, tidak instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"self timer output kamera iphone 16 lambat diatur, self timer sulit diatur waktunya dan kurang praktis untuk menghasilkan output foto self-portrait atau foto grup, tidak instan.",self timer output kamera iphone  lambat diatur self timer sulit diatur waktunya dan kurang praktis untuk menghasilkan output foto selfportrait atau foto grup tidak instan,self timer output kamera iphone lambat diatur self timer sulit diatur waktunya dan kurang praktis untuk menghasilkan output foto selfportrait atau foto grup tidak instan,"['self', 'timer', 'output', 'kamera', 'iphone', 'lambat', 'diatur', 'self', 'timer', 'sulit', 'diatur', 'waktunya', 'dan', 'kurang', 'praktis', 'untuk', 'menghasilkan', 'output', 'foto', 'selfportrait', 'atau', 'foto', 'grup', 'tidak', 'instan']","['self', 'timer', 'output', 'kamera', 'lambat', 'diatur', 'self', 'timer', 'sulit', 'diatur', 'praktis', 'menghasilkan', 'output', 'foto', 'selfportrait', 'foto', 'grup', 'instan']",self timer output kamera lambat atur self timer sulit atur praktis hasil output foto selfportrait foto grup instan,,"Self timer output kamera iPhone 16 lambat diatur, self timer sulit diatur waktunya dan kurang praktis untuk menghasilkan output foto self-portrait atau foto grup, tidak instan. ",0,0,0,0,0,0,1,0,0,0,0,0
"Suara game iPhone 16 ini jelek dan mendem, performanya audio berkualitas rendah bikin pengalaman ngegame jadi datar dan membosankan.",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"suara game iphone 16 ini jelek dan mendem, performanya audio berkualitas rendah bikin pengalaman ngegame jadi datar dan membosankan.",suara game iphone  ini jelek dan mendem performanya audio berkualitas rendah bikin pengalaman ngegame jadi datar dan membosankan,suara game iphone ini jelek dan mendem performanya audio berkualitas rendah bikin pengalaman ngegame jadi datar dan membosankan,"['suara', 'game', 'iphone', 'ini', 'jelek', 'dan', 'mendem', 'performanya', 'audio', 'berkualitas', 'rendah', 'bikin', 'pengalaman', 'ngegame', 'jadi', 'datar', 'dan', 'membosankan']","['suara', 'game', 'jelek', 'mendem', 'performanya', 'audio', 'berkualitas', 'rendah', 'bikin', 'pengalaman', 'ngegame', 'datar', 'membosankan']",suara game jelek mendem performa audio kualitas rendah bikin alam ngegame datar bosan,,"Suara game iPhone 16 ini jelek dan mendem, performanya audio berkualitas rendah bikin pengalaman ngegame jadi datar dan membosankan. ",0,0,0,0,1,0,0,0,0,0,0,0
"Bluetooth iPhone 16 enhanced connection establishment benefitnya kurang signifikan, pairing Bluetooth udah cukup cepat di versi sebelumnya.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"bluetooth iphone 16 enhanced connection establishment benefitnya kurang signifikan, pairing bluetooth udah cukup cepat di versi sebelumnya.",bluetooth iphone  enhanced connection establishment benefitnya kurang signifikan pairing bluetooth udah cukup cepat di versi sebelumnya,bluetooth iphone enhanced connection establishment benefitnya kurang signifikan pairing bluetooth sudah cukup cepat di versi sebelumnya,"['bluetooth', 'iphone', 'enhanced', 'connection', 'establishment', 'benefitnya', 'kurang', 'signifikan', 'pairing', 'bluetooth', 'sudah', 'cukup', 'cepat', 'di', 'versi', 'sebelumnya']","['bluetooth', 'enhanced', 'connection', 'establishment', 'benefitnya', 'signifikan', 'pairing', 'bluetooth', 'cepat', 'versi']",bluetooth enhanced connection establishment benefitnya signifikan pairing bluetooth cepat versi,,"Bluetooth iPhone 16 enhanced connection establishment benefitnya kurang signifikan, pairing Bluetooth udah cukup cepat di versi sebelumnya. ",0,0,0,0,0,0,0,0,1,0,0,0
"Casing ESR untuk iPhone 16 Pro Kontrol Kamera Kompatibel dengan Casing Ponsel Magnetik Perlindungan Kelas Militer MagSafe Tahan Guncangan. Temukan di Amazon, beli $14. 99 Ã¢âÅ ESR iPhone 16 Pro Case adalah produk menonjol yang https://t.co/4xFS8K1gRZ",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"casing esr untuk iphone 16 pro kontrol kamera kompatibel dengan casing ponsel magnetik perlindungan kelas militer magsafe tahan guncangan. temukan di amazon, beli $14. 99 Ã¢âÅ esr iphone 16 pro case adalah produk menonjol yang https://t.co/4xfs8k1grz",casing esr untuk iphone  pro kontrol kamera kompatibel dengan casing ponsel magnetik perlindungan kelas militer magsafe tahan guncangan temukan di amazon beli    esr iphone  pro case adalah produk menonjol yang httpstco4xfs8k1grz,casing esr untuk iphone pro kontrol kamera kompatibel dengan casing ponsel magnetik perlindungan kelas militer magsafe tahan guncangan temukan di amazon beli esr iphone pro case adalah produk menonjol yang httpstco4xfs8k1grz,"['casing', 'esr', 'untuk', 'iphone', 'pro', 'kontrol', 'kamera', 'kompatibel', 'dengan', 'casing', 'ponsel', 'magnetik', 'perlindungan', 'kelas', 'militer', 'magsafe', 'tahan', 'guncangan', 'temukan', 'di', 'amazon', 'beli', 'esr', 'iphone', 'pro', 'case', 'adalah', 'produk', 'menonjol', 'yang', 'httpstco4xfs8k1grz']","['casing', 'esr', 'kontrol', 'kamera', 'kompatibel', 'casing', 'ponsel', 'magnetik', 'perlindungan', 'kelas', 'militer', 'magsafe', 'tahan', 'guncangan', 'temukan', 'amazon', 'beli', 'esr', 'case', 'menonjol', 'httpstco4xfs8k1grz']",casing esr kontrol kamera kompatibel casing ponsel magnetik lindung kelas militer magsafe tahan guncang temu amazon beli esr case tonjol httpstco4xfs8k1grz,,"Casing ESR untuk iPhone 16 Pro Kontrol Kamera Kompatibel dengan Casing Ponsel Magnetik Perlindungan Kelas Militer MagSafe Tahan Guncangan. Temukan di Amazon, beli $14. 99 Ã¢âÅ ESR iPhone 16 Pro Case adalah produk menonjol yang https://t.co/4xFS8K1gRZ ",0,0,0,0,0,0,0,0,0,0,0,2
